Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
冈比亚,GMB,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,108.3158256,112.1570719,96.73252937,103.6460073,116.9206138,121.0980781,124.6716181,153.4883772,189.5059533,221.0499974,209.1491166,250.2536952,302.6196058,353.9466887,398.8965498,349.7930893,333.304787,317.0447339,252.9422196,308.3268474,242.1717627,274.3683933,316.3194665,322.4463052,345.8558101,727.034661,729.0418881,748.7842096,719.9757073,737.1787914,773.4393371,712.3318781,723.7948296,681.5374179,635.5637584,541.0558913,440.9474786,359.6521781,413.8403583,432.1918787,439.3432874,519.0548058,607.955496,549.3178255,562.4837817,514.3781619,504.9739367,483.4809046,434.4701608,458.9705912,472.3064382,483.0224586
几内亚比绍共和国,GNB,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,110.6077668,108.1437635,118.2791792,118.1761217,128.4556489,139.9999231,143.3215955,146.1336164,155.5708772,149.5817782,138.1697922,189.970092,198.787073,191.5174436,157.9235541,159.9275306,141.2992024,184.2234318,170.2919831,215.6183147,241.002485,247.9382292,212.9407638,217.6075395,211.5953014,223.3418422,233.3095607,227.6382572,172.0601413,183.8530201,297.7519336,309.486749,321.4813204,360.5718585,393.3138244,424.9562044,418.9512693,481.33501,583.894419,544.8612801,546.7216686,688.7718197,604.2683552,621.9406736,610.4684903,591.8061497,648.8989366,723.6586216
赤道几内亚,GNQ,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,34.74142752,40.66082689,46.83051605,233.4148053,242.6035918,246.4471338,224.0372112,219.5247223,216.4051631,215.2942485,223.6245817,288.9578605,349.4832077,401.5278074,411.005218,421.5533677,,,198.3467376,136.010571,152.4158867,141.3227028,148.8405743,173.0823549,203.1981915,239.2422021,249.8835852,213.1317932,262.6694558,251.7022043,295.9634764,289.088409,206.936408,280.9695313,443.6325956,812.1715228,654.1473102,1052.852818,1702.684901,2283.879039,2711.170114,3577.176197,6085.348907,10850.63334,12732.02759,15761.83913,22742.38159,16530.20937,17136.44568,21451.88617,21557.6528,20246.99308,19245.65151,11213.47463,9217.889528,9850.013585
希腊,GRC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,533.6863812,597.287321,630.6139413,701.6204178,784.9543484,888.9219979,981.6523945,1052.120993,1134.356151,1284.212316,1494.387855,1652.326599,1899.675273,2502.814358,2828.748432,3153.235306,3390.545484,3886.374253,4694.633683,5705.949274,5893.66181,5380.267683,5579.234772,5019.878653,4852.565728,4813.71118,5656.505356,6564.884503,7598.028053,7846.678164,9600.18513,10188.36978,11176.45844,10401.98299,11091.28386,12959.32432,13749.11515,13427.83249,13472.13764,13245.18946,12042.95373,12538.17883,14110.31339,18477.57841,21955.10409,22551.73574,24801.15781,28827.32636,31997.28201,29710.9703,26917.75898,25916.29353,22242.68193,21874.8195,21760.9798,18070.77678,17881.5267,18613.42387
格林纳达,GRD,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,792.762369,991.5728714,1154.416611,1246.002409,1276.905952,1347.451339,1373.168261,1478.410958,1678.862575,1873.216486,2163.509313,2410.286538,2759.681938,2888.34766,3118.148432,3191.016733,3151.540463,3270.578088,3413.021979,3640.138938,3878.390386,4401.421321,4751.575978,5117.589923,5109.958715,5292.232379,5773.073577,5836.177063,6754.512393,6766.48686,7324.190456,7947.444327,7395.088125,7365.666659,7410.408438,7583.187002,7956.076548,8569.776998,9333.270231,9841.76405,10376.22703
格陵兰,GRL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,1498.276437,1876.503239,2196.711711,2860.280576,3432.706033,4257.949712,4844.676329,5713.954919,7235.549741,8480.694827,9483.173076,8544.058329,7813.690667,7988.170959,7198.702247,7760.828404,11271.32143,14554.38754,16398.01109,16813.68395,18326.80512,18315.1963,18768.93014,16797.45886,18123.96303,21665.7019,21422.35754,19145.49604,20496.66137,20170.43842,19004.10729,19275.47334,20652.87833,27460.0302,32070.3786,32489.78191,35458.12312,39780.95144,44367.05565,44918.56488,43988.33249,47186.98147,45936.76595,47262.28276,50408.33455,44912.26609,48159.53471,
危地马拉,GTM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,247.8419862,248.3082085,256.1685067,274.789958,274.6197897,273.4040137,277.4102446,281.6528049,303.2034513,313.8589578,338.682043,343.3624889,353.6609113,420.8677982,504.3304624,566.6854427,661.4878984,810.0638887,875.495024,971.356509,1081.725043,1152.817804,1138.759741,1153.23768,1177.436451,1179.803556,857.009467,820.0383466,886.8008272,929.3140585,825.8073881,991.8622727,1075.428217,1147.026435,1276.332727,1408.024203,1472.275343,1633.966225,1742.083824,1608.684086,1655.58773,1568.376276,1701.771491,1753.349471,1872.737083,2077.83438,2256.56724,2489.955836,2794.221809,2635.753474,2825.52407,3187.845296,3299.605139,3452.828934,3687.763767,3923.573344,4140.737635,4470.989572
关岛,GUM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21536.5039,22572.50466,24396.10624,26495.87758,26555.6452,27540.83913,29056.497,30025.56035,30700.43401,30862.11,32499.23425,33278.25409,34361.08022,35210.78883,35562.56753,
圭亚那,GUY,人均 GDP（现价美元）,NY.GDP.PCAP.CD,297.6732991,315.3854595,321.5457671,282.3063385,305.3616112,327.1142227,344.1665235,370.1541723,334.8412728,358.3209366,379.8937205,395.2029189,395.2929468,420.6615817,588.1362199,663.4010019,602.6248473,590.0653705,658.4385652,683.3330327,773.1816708,729.6069588,616.9631589,628.1976888,564.526418,588.6134094,660.1415374,468.104341,551.1960875,509.3163682,533.5362054,452.3893535,492.2665978,586.9712339,713.2335202,816.5429329,925.8985582,985.046889,946.6703474,919.8665766,946.0599372,925.5825046,960.8674827,986.7958173,1045.58861,1098.455216,1945.634349,2327.058324,2576.124957,2764.306295,3044.949129,3438.825411,3799.756292,3944.178173,4030.802321,4119.676487,4531.243527,4725.319063
高收入国家,HIC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1370.21285,1428.55221,1522.902254,1618.791102,1745.745354,1873.081593,2031.956097,2156.837341,2315.72247,2514.027166,2738.473339,3009.403941,3463.983663,4166.013116,4660.99253,5122.334512,5534.015937,6212.737039,7371.588004,8449.913197,9358.099777,9421.44694,9264.569805,9515.909501,9826.220144,10255.79771,12364.88174,14211.8891,15888.05296,16443.26475,18382.62148,19331.24843,20688.32649,20692.70695,22026.88973,24216.89506,24276.31065,23738.98051,23670.38055,24674.03765,25021.30619,24600.34489,25308.14676,28201.28583,31192.44988,32776.24004,34353.17494,37283.16147,39326.26284,36581.59156,38137.9429,41018.39136,40812.5764,41008.79584,41597.33436,39136.52329,39675.03736,41211.11695
中国香港特别行政区,HKG,人均 GDP（现价美元）,NY.GDP.PCAP.CD,429.4428744,436.7544115,487.8211341,565.7278104,629.5915258,676.8055071,685.9266141,723.2392256,714.4829696,825.5234491,960.0319615,1106.469717,1384.738437,1893.181242,2144.607713,2252.111881,2850.01461,3429.420276,3923.943731,4569.453707,5700.412634,5991.320261,6133.784079,5595.235139,6208.226159,6542.931537,7435.030698,9071.332602,10609.74564,12097.77516,13485.54489,15465.85886,17976.42938,20395.51737,22502.57974,23497.49231,24818.15455,27330.03335,25808.97095,25091.6666,25756.66378,25230.21633,24665.89,23977.01945,24928.10037,26649.7508,28224.21506,30594.01784,31515.66277,30697.34038,32549.99823,35142.48793,36730.8767,38403.77771,40315.28556,42431.88828,43737.04197,46193.61452
洪都拉斯,HND,人均 GDP（现价美元）,NY.GDP.PCAP.CD,164.6443187,169.9097551,179.8759726,185.0492645,200.4346405,216.8149326,227.7407677,240.5472299,252.5845199,253.2685287,266.1357204,261.2463703,278.6150127,307.3431438,338.1543344,356.4563796,414.6214826,497.9368057,557.9646968,631.2619632,697.6075406,743.3551511,742.4583772,763.2680649,798.8183553,850.1142907,863.5745137,914.284269,849.0333116,740.2050067,615.2733629,601.6616065,651.5995242,644.9558303,618.1502584,685.0618746,687.4814199,773.4757317,840.1475797,845.1088226,1088.779869,1130.405046,1132.872001,1157.30427,1217.657961,1311.741714,1437.628785,1592.572182,1751.595857,1815.489496,1932.85829,2120.589469,2178.388555,2136.771718,2242.707459,2341.27532,2375.096327,2480.125929
重债穷国 (HIPC),HPC,人均 GDP（现价美元）,NY.GDP.PCAP.CD,91.50095604,94.70044868,97.40371024,102.233789,108.8081182,117.8656039,124.526179,125.9920847,125.8288028,132.5262425,137.9729978,142.815748,149.9763183,173.2769417,207.3421961,232.8092289,247.0869778,279.2220815,303.9410622,347.049391,358.945107,357.0320741,342.1700011,320.2410733,322.7423006,321.4359756,363.9851152,386.3960897,380.9847509,359.4853963,356.3630072,357.3824155,317.0318121,311.8898243,278.4024357,307.3832261,312.4860294,319.3537718,320.0165734,311.2009718,328.1690096,303.2581388,320.1275374,354.2483213,396.578142,444.5701275,518.7601022,601.1260226,706.6993147,691.3598297,744.2755543,808.5917238,846.7984138,894.217987,922.9505343,883.4080072,875.8707254,952.5059987
克罗地亚,HRV,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4794.937213,5268.805674,5210.430239,5650.332016,5135.473341,4919.628069,5245.421419,6053.716037,7805.881418,9365.742468,10224.30403,11363.41845,13546.71387,15893.86048,14157.15484,13542.90183,14571.49088,13254.76426,13648.98986,13597.03387,11757.89004,12298.57035,13294.51493
海地,HTI,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.5461962,305.5542584,249.4120724,282.4220626,359.7676565,365.0110071,411.6073716,450.9192823,494.2336557,462.4814381,413.7377376,393.0160609,329.7820946,387.9428911,465.3103865,505.4706206,615.8202308,674.7564147,668.2976046,662.2795182,740.9358452,766.8437623,810.2656073,830.1138816,814.5463952,734.8025912,765.6839246
匈牙利,HUN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3349.770406,3734.561856,3873.423532,4172.765232,4494.053034,4525.140121,4595.524506,4750.414875,4802.95876,4633.312923,5283.034459,6665.961242,8423.350987,10296.33979,11205.97134,11447.81687,13907.50338,15739.73541,13029.88338,13092.23376,14118.12263,12888.30459,13667.70279,14201.44883,12483.86594,12820.0882,14224.84646
只有IBRD,IBD,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,179.8405097,184.2543153,200.3915086,212.7388907,226.1128634,253.7593236,319.2830327,391.392096,411.3490429,433.0408992,480.6457362,503.6164861,599.8504649,704.4250763,745.8896633,716.7247094,737.4244202,730.1052412,758.1599796,779.9503831,785.3736941,839.0821558,881.9201304,980.9534301,1044.522359,1029.150606,1089.664954,1178.94654,1304.641589,1407.869914,1472.141737,1413.177633,1354.844605,1455.103135,1459.562606,1465.41831,1632.218196,1921.083449,2272.207586,2665.196597,3283.285165,3903.434885,3750.597884,4509.496048,5280.065384,5556.033473,5815.798929,5947.44363,5562.58977,5538.236651,6039.831956
IBRD与IDA,IBT,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,168.3191761,168.2426616,170.4614477,174.4905855,189.7548155,203.8395758,213.7170478,236.6144341,293.2359365,362.9262046,386.8663064,405.5318051,446.6122377,470.0091119,557.4911507,653.6366519,687.5052295,658.0699082,665.5216326,656.3101754,678.3258122,695.916963,702.8030366,746.5076271,778.7570675,860.1242291,909.6096719,892.590821,935.5443888,1002.131319,1108.398344,1193.798364,1243.401239,1192.46864,1144.398058,1227.151671,1224.281837,1230.256119,1366.971226,1601.976889,1885.243782,2207.764008,2700.498502,3201.462503,3069.305489,3692.352833,4299.297926,4514.540668,4719.512046,4825.917467,4506.852515,4464.060882,4838.785782
IDA總,IDA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,92.97008511,97.37818132,100.9796501,104.5523811,109.8392356,118.3779579,124.7076928,126.1692178,128.5510711,139.8119913,161.2377896,155.8512279,157.2795383,173.6327568,232.294631,274.5255536,280.2871594,293.1903285,319.4055079,369.4331094,430.079117,433.1454089,404.9548382,354.9127294,340.0442734,339.3802893,342.3425685,358.2449165,363.1993637,355.4051347,365.2091762,362.0953125,344.5414803,322.5290326,305.1093829,344.2159868,370.0489009,372.9405252,362.4151703,362.6888989,390.9151303,371.680127,389.0274372,430.2436632,489.4035399,553.119225,653.3907386,745.2713523,876.9233318,842.7445984,1059.915652,1178.387518,1243.32499,1321.533008,1396.623262,1320.948126,1263.262046,1304.158159
IDA混合,IDB,人均 GDP（现价美元）,NY.GDP.PCAP.CD,101.7251619,106.1718147,110.7670468,114.3062189,121.8782735,129.3344187,136.8564378,134.2052948,139.00228,154.521503,207.1633168,186.5469699,203.0336754,210.1005012,296.8290958,331.8522389,391.9250701,398.7407169,419.0778948,500.231828,624.2029071,623.7374377,569.9765298,460.3683036,419.2585081,406.7115232,383.7415083,411.9440149,428.7604133,426.1557945,440.2780663,441.0798243,434.4081048,390.8033256,380.7877922,438.027124,476.0298143,470.1314092,439.2463284,447.241338,486.8008636,459.6548722,488.6281528,545.1630848,645.5302699,744.2211041,921.0191242,1029.937548,1201.443214,1090.80242,1568.258385,1757.362785,1888.931919,2002.507632,2120.077365,1935.324045,1773.039298,1717.264627
印度尼西亚,IDN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,53.5161517,65.02815283,74.57438754,79.68565735,79.15008665,90.84449531,130.9799744,202.4270418,233.0392936,278.1058483,333.5873079,365.8010591,356.8131282,491.4377788,566.4252915,583.5261716,512.8452045,525.2291405,516.8678062,474.780945,442.1481187,481.7127613,529.9316609,585.0010311,631.7004457,681.8428679,827.782351,912.0724734,1026.270493,1137.332724,1063.712266,463.9685753,671.107022,780.0920744,747.9817455,899.5556857,1064.509447,1148.569096,1260.928834,1586.20504,1855.093915,2160.527605,2254.445592,3113.480635,3634.276805,3687.953996,3620.663981,3491.595887,3334.549075,3570.284615,3846.864323
只有IDA,IDX,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,328.9441335,314.9657458,299.4132855,299.8752143,305.5810763,322.764759,332.0109739,330.4600541,319.844413,327.4087418,322.0203738,298.137471,288.1556363,266.5375853,296.3178926,315.8976446,323.6286621,324.0265529,320.2438975,342.7310246,327.6139793,339.22917,372.9119483,411.5744959,457.9663511,520.1505412,603.7093004,716.0600854,722.8041642,801.9144491,885.141962,914.8873305,974.8512887,1027.793859,1009.249721,1006.720479,1101.305654
马恩岛,IMN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13054.47525,14526.08821,16663.41728,19366.13321,21784.8796,21551.77936,22059.72362,25688.4634,30366.03975,36608.45177,39033.70012,43482.35943,73153.32375,74203.13176,69172.18604,73935.679,76055.5421,79028.04498,82356.82337,89941.64429,81672.0227,,
印度,IND,人均 GDP（现价美元）,NY.GDP.PCAP.CD,81.28476375,84.42643693,88.9149186,100.0485917,114.315161,118.0633825,89.05358349,95.33078294,98.83123469,106.4963794,111.2575706,117.3607381,121.6922886,142.2700813,161.7630106,156.380095,159.4077985,184.2728749,203.5587046,221.6879474,263.8407198,267.7110103,271.3335961,288.3071697,273.9018266,293.4886471,307.395346,337.0639962,350.6727391,342.7238981,363.9640873,300.0966366,313.8601101,298.2176638,342.7175187,370.1013553,396.0146123,411.3877208,409.1943859,437.5861178,438.8646304,447.0138966,466.2008042,541.1352279,621.3183767,707.008019,792.0259698,1018.166373,991.4846304,1090.317765,1345.770153,1461.671957,1446.98541,1452.195373,1576.004018,1606.038285,1717.473878,1939.612984
未分类国家,INX,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
爱尔兰,IRL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,685.6147124,739.2764064,797.0062884,852.1353017,965.1354227,1023.773726,1074.506506,1152.004952,1124.516636,1291.34992,1488.294762,1705.972661,2082.956898,2427.172361,2519.941754,2976.961022,2923.079756,3431.177594,4405.256228,5436.465018,6380.069668,5993.32312,6168.01654,5922.326009,5698.84433,6018.935226,8121.886513,9593.388559,10728.70395,11189.20091,14048.10658,14104.07869,15733.20439,14674.61496,15921.97527,19181.40097,20860.59765,22542.81201,24263.24006,26284.2808,26241.51449,28227.27705,32539.95521,41107.03106,47630.92649,50878.63952,54306.9131,61359.64508,61257.89689,52104.03472,48671.88829,52186.49627,49042.33825,51773.11137,55412.9286,61807.67037,64100.42995,69330.69015
伊朗伊斯兰共和国,IRN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,191.6808775,196.9246788,203.4363115,208.1308322,221.3191885,248.3386644,264.9767737,287.0791674,318.987576,350.9095745,384.9421795,468.961985,570.3695316,876.3092405,1453.77899,1581.892636,2017.184275,2315.382036,2168.155871,2426.454373,2440.305646,2498.887061,3007.133158,3582.651553,3568.505126,3805.943091,4244.98513,2617.511461,2318.538455,2199.757419,2219.842302,,,1080.561233,1202.868327,1591.716066,1955.146029,1816.586694,1725.756278,1749.827783,1657.169748,1890.991526,1892.036143,2231.342796,2729.838416,3215.653433,3738.689284,4857.368371,5574.410436,5619.117621,6531.92743,7729.343353,7832.902635,6036.192088,5540.984136,4862.299729,5219.109805,5415.209635
伊拉克,IRQ,人均 GDP（现价美元）,NY.GDP.PCAP.CD,231.0256172,245.0319883,254.7013341,250.7870782,288.1634817,,,,312.8222774,313.8174456,330.8852017,376.8899272,388.1045433,468.8421103,1018.073913,1151.817729,1471.211339,1592.028539,1847.896567,2852.39336,3911.543003,2735.548508,2950.159183,2738.137352,3077.998472,3099.881525,2957.240514,3475.096661,3753.529911,3852.149758,10297.42767,,,,,,,,,,,,,,1391.816923,1849.603911,2351.812429,3129.224922,4521.03247,3735.144836,4502.749048,5854.614497,6651.12242,6925.224046,6703.074737,4974.02693,4609.600694,5165.714157
冰岛,ISL,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1414.982269,1418.12587,1562.23073,1831.705656,2297.920643,2723.52095,3215.694178,3125.649492,2354.480027,2039.196295,2538.187839,3203.921524,3955.365304,5356.790716,6936.249746,6358.561702,7470.932723,9809.743374,11070.26855,12453.37595,14602.23653,14913.00246,13508.60327,11498.89683,11782.36506,12178.06192,16163.0001,22120.5548,24089.7289,22101.9925,25008.84946,26405.91589,26722.44119,23230.4718,23662.80668,26239.0273,27261.17166,27842.61347,30847.6437,32148.15015,31746.02314,28551.78527,32024.1856,39086.77319,46984.06654,56250.68281,56121.32242,68428.34821,55632.10432,40640.9902,41851.73548,46181.95294,44562.81802,48023.62691,52855.14048,51213.66133,60529.92676,70056.87339
以色列,ISR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,1229.174748,1436.384439,1094.635848,1257.811405,1375.892256,1429.314605,1513.883606,1468.123862,1647.877274,1852.392539,,,,,,,,,,,,,,,,,,,,,,,,,,18096.16222,19317.87104,19658.13263,19423.75323,19133.0482,21042.9816,20299.13773,18427.60702,18964.22364,19892.05951,20557.12408,21827.82317,24889.16836,29531.57216,27709.11754,30642.94062,33689.83853,32525.95659,36291.23211,37539.95182,35690.96308,37180.84981,40270.25135
意大利,ITA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,804.4926233,887.3367446,990.2601522,1126.019337,1222.54454,1304.453817,1402.442354,1533.692877,1651.939377,1813.388126,2099.914291,2298.004539,2662.326351,3194.679281,3609.201197,4093.446604,4019.795861,4588.414345,5591.991427,6967.227773,8429.023153,7597.688799,7531.597628,7806.739007,7714.185204,7964.328637,11277.69168,14187.77425,15692.72623,16332.60949,20757.08868,21884.10437,23166.80406,18676.95258,19273.84417,20596.38858,23020.09994,21779.62437,22252.35809,21936.82313,20051.24215,20400.81111,22196.50675,27387.22632,31174.56109,31959.26295,33410.74744,37698.78665,40640.18386,36976.84553,35849.3732,38334.68385,34814.12512,35370.27526,35396.66572,30180.32151,30668.98143,31952.97592
牙买加,JAM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,429.3258531,453.1294649,463.9596992,485.3192983,518.8897231,553.5269471,616.0536107,636.7080743,593.7027625,644.1433078,749.0616952,808.7460998,969.1036412,969.0941949,1188.716633,1410.642152,1443.254284,1561.950511,1255.874267,1137.077587,1238.721087,1355.608144,1473.401112,1591.831923,1027.986765,898.053974,1166.339014,1381.505722,1599.438627,1829.519238,1894.292759,1666.013637,1432.200524,2171.784259,2156.398413,2576.943758,2875.886078,3237.586991,3355.797804,3359.384455,3381.939321,3428.456773,3596.499339,3465.220089,3719.97351,4082.240762,4313.160082,4620.517913,4902.512038,4293.322822,4682.521248,5103.356097,5209.506189,5005.592249,4855.800481,4939.837281,4878.575791,5109.552649
约旦,JOR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,511.5619631,519.8892796,458.6365611,374.5471345,432.7207505,372.0937311,375.4231772,419.1839041,485.0369741,597.2837672,660.733679,805.9808147,963.4367714,1164.752385,1422.703959,1646.732099,1781.528401,1828.548057,1844.597166,1786.311321,1724.397465,2125.786205,2159.775695,1929.858724,1243.274348,1168.349421,1157.407168,1338.473803,1338.091387,1418.973205,1471.154136,1469.001548,1499.542259,1605.614581,1624.9791,1657.889256,1728.260509,1812.288374,1889.213962,2061.456882,2203.083787,2537.30049,2762.806354,3385.609665,3492.130906,3679.190275,3807.324145,3870.753211,3992.867107,4066.940775,4096.099275,4087.937517,4129.751671
日本,JPN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,478.9953402,563.5867598,633.6403152,717.8669152,835.6572525,919.7766882,1058.503561,1228.90921,1450.619652,1669.0982,2037.559901,2272.077802,2967.041996,3997.84112,4353.824355,4659.120115,5197.806697,6335.787627,8821.843492,9105.136097,9465.379714,10361.32306,9578.113803,10425.40682,10984.86583,11584.64933,17111.85373,20745.25209,25051.85432,24813.29938,25359.34702,28925.04158,31464.54905,35765.91409,39268.56687,43440.36787,38436.92631,35021.71909,31902.7671,36026.55608,38532.04088,33846.46564,32289.35054,34808.39092,37688.72234,37217.64873,35433.98896,35275.22843,39339.29757,40855.17564,44507.67639,48167.99727,48603.47665,40454.44746,38109.41211,34567.74568,38972.34064,38428.09732
哈萨克斯坦,KAZ,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.463243,1515.034614,1515.737659,1433.475827,1320.318741,1288.238774,1350.334535,1445.569414,1468.702424,1130.113908,1229.001247,1490.92709,1658.030785,2068.124118,2874.288291,3771.278957,5291.57565,6771.414797,8513.564645,7165.223175,9070.488253,11634.0019,12386.7,13890.63177,12807.26069,10510.77189,7714.841844,8837.457302
肯尼亚,KEN,人均 GDP（现价美元）,NY.GDP.PCAP.CD,97.62153058,94.8352649,100.6042667,104.0127363,108.5589446,104.9921623,118.5563545,121.3808113,128.8577307,134.1937363,142.4970893,152.5532193,174.3976141,199.6944931,228.7584182,241.6723212,248.2400422,309.353539,351.6367428,398.0367672,446.5744543,405.5509672,366.2749507,327.8176449,326.9364626,312.1960254,355.2313447,377.4184626,382.0224053,365.9747535,366.3008909,337.1221889,328.8393137,223.3348006,269.2487013,330.8043302,427.9512673,452.9848068,473.4327212,421.4328846,403.9797132,401.7763612,395.8493511,436.6875357,458.8843551,519.7999346,697.0066385,839.1081117,916.8992515,920.0816252,967.3504549,987.4809095,1153.232231,1229.101115,1335.123262,1355.045788,1462.505115,1507.814864
吉尔吉斯斯坦,KGZ,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.9451631,575.9551334,513.0359437,449.0657902,372.30781,364.2264974,394.8601215,376.4296133,345.1381316,258.04934,279.6205233,308.4087767,321.726538,380.5073624,433.2351189,476.55213,543.1107024,721.7686908,966.3936272,871.2243893,880.0377751,1123.883168,1177.974735,1282.437162,1279.769783,1121.082835,1120.666513,1219.824048
柬埔寨,KHM,人均 GDP（现价美元）,NY.GDP.PCAP.CD,111.3424797,109.4594743,109.4790454,117.8203826,123.6431914,134.304155,138.8486264,144.025565,157.2146035,142.2949629,102.7043272,135.8847756,69.25190618,94.38327605,78.1318239,,,,,,,,,,,,,,,,,,,254.1791425,270.6091637,323.0099928,319.3632544,304.837993,269.054641,295.9735957,302.6489962,321.2263004,339.0676984,362.4213785,408.6105184,474.2238766,539.8791529,631.675789,745.7877873,738.2326684,785.6928841,882.4901462,951.1112311,1013.665952,1093.762067,1163.18977,1269.907238,1384.423187
基里巴斯,KIR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,,,,,,,,,,,279.3247009,293.6786637,358.4833967,591.5726014,1574.791732,998.4197102,734.4019419,682.0640633,784.0523451,728.4751211,652.4470339,687.9716636,665.9892668,612.5799417,657.152244,501.9319158,489.7213208,499.6764585,621.9008827,580.2952533,549.7643854,644.7108451,638.4725668,619.6545734,715.1671148,724.7913054,842.9591391,842.281248,801.1629805,832.0547943,796.7937634,734.9492461,826.585504,1015.038605,1130.602806,1214.556667,1151.555618,1357.632211,1413.30234,1297.285141,1493.16051,1692.613277,1763.815497,1724.361737,1619.342182,1504.715547,1587.058145,1685.166939
圣基茨和尼维斯,KNA,人均 GDP（现价美元）,NY.GDP.PCAP.CD,241.5580352,243.8464108,246.0770348,253.9975535,268.7072874,276.220838,299.2075392,353.3629855,314.6416103,348.091536,363.1502729,441.055095,517.638612,545.9883197,710.8988362,753.5471881,681.6979771,1016.794866,1123.38758,1341.479317,1567.12438,1838.841145,1973.280188,2000.387417,2267.424326,2524.385309,3004.347058,3402.714073,4037.950173,4530.862082,5111.927424,5117.425279,5547.122132,5966.543995,6550.568977,6987.472119,7348.879786,8147.554671,8235.563259,8700.348672,9267.754831,10025.61596,10358.27264,9847.603679,10476.36342,11173.7604,12928.63314,13538.92858,14681.36684,14212.33957,13704.25445,14483.44351,13965.55811,14823.74859,15775.84594,16178.18889,16596.82657,17090.15234
大韩民国,KOR,人均 GDP（现价美元）,NY.GDP.PCAP.CD,158.2366362,93.81620864,106.133999,146.2945903,123.5884555,108.7038232,133.449808,161.1157648,198.3656583,243.3344021,279.1251975,300.7648371,323.5961525,405.8829266,561.5671868,615.2014185,830.6991851,1050.898003,1398.478756,1773.526846,1704.469739,1870.338734,1977.641636,2180.494844,2390.673152,2457.327997,2803.368764,3510.99002,4686.137325,5736.903807,6516.305759,7523.477002,8001.540992,8740.945603,10205.80747,12332.97935,13137.90807,12131.8747,8085.323528,10409.32689,11947.57913,11252.90755,12782.52553,14209.38852,15907.66583,18639.52221,20888.38015,23060.70788,20430.63946,18291.9196,22086.95292,24079.78852,24358.78218,25890.01867,27811.36638,27105.07623,27608.24743,29742.83886
